_id,Date,Gender,Race,Age at Booking,Current Age
19107,2017-07-08,M,B,48,48
19108,2017-07-08,M,W,43,43
19109,2017-07-08,M,B,31,31
19110,2017-07-08,M,W,20,20
19111,2017-07-08,M,W,25,25
19112,2017-07-08,M,B,36,36
19113,2017-07-08,M,W,39,39
19114,2017-07-08,M,W,22,22
19115,2017-07-08,M,W,28,28
19116,2017-07-08,M,W,43,43
19117,2017-07-08,M,W,35,35
19118,2017-07-08,M,B,50,50
19119,2017-07-08,M,B,43,43
19120,2017-07-08,M,W,34,34
19121,2017-07-08,M,W,24,24
19122,2017-07-08,M,W,28,28
19123,2017-07-08,M,B,45,45
19124,2017-07-08,F,W,20,20
19125,2017-07-08,F,W,47,47
19126,2017-07-08,F,B,20,20
19127,2017-07-08,F,W,62,62
19128,2017-07-08,M,B,24,24
19129,2017-07-08,M,B,63,63
19130,2017-07-08,M,B,31,31
19131,2017-07-08,M,W,56,56
19132,2017-07-08,M,W,22,22
19133,2017-07-08,M,B,34,34
19134,2017-07-08,M,W,25,25
19135,2017-07-08,M,B,48,48
19136,2017-07-08,M,W,31,31
19137,2017-07-08,F,B,22,22
19138,2017-07-08,F,W,35,35
19139,2017-07-08,F,W,32,32
19140,2017-07-08,M,W,31,31
19141,2017-07-08,M,B,19,19
19142,2017-07-08,M,B,24,24
19143,2017-07-08,M,B,21,21
19144,2017-07-08,M,B,26,26
19145,2017-07-09,M,B,45,48
19146,2017-07-09,M,W,27,29
19147,2017-07-09,M,B,24,25
19148,2017-07-09,M,B,28,29
19149,2017-07-09,M,B,29,30
19150,2017-07-09,M,W,58,59
19151,2017-07-09,M,B,27,28
19152,2017-07-09,M,B,27,28
19153,2017-07-09,M,B,44,45
19154,2017-07-09,M,B,27,28
19155,2017-07-09,M,B,23,24
19156,2017-07-09,M,B,30,31
19157,2017-07-09,M,B,31,32
19158,2017-07-09,M,W,25,25
19159,2017-07-09,M,B,18,18
19160,2017-07-09,M,B,26,27
19161,2017-07-09,M,W,24,25
19162,2017-07-09,M,W,26,26
19163,2017-07-09,M,B,59,60
19164,2017-07-09,M,W,24,25
19165,2017-07-09,M,W,26,27
19166,2017-07-09,M,W,34,35
19167,2017-07-09,M,W,29,30
19168,2017-07-09,M,B,32,32
19169,2017-07-09,M,W,29,29
19170,2017-07-09,M,B,26,27
19171,2017-07-09,M,B,20,21
19172,2017-07-09,M,B,30,30
19173,2017-07-09,M,B,22,22
19174,2017-07-09,M,W,28,28
19175,2017-07-09,M,B,74,74
19176,2017-07-09,M,B,32,33
19177,2017-07-09,M,B,33,34
19178,2017-07-09,M,B,52,53
19179,2017-07-09,M,W,51,51
19180,2017-07-09,M,B,46,46
19181,2017-07-09,M,W,26,26
19182,2017-07-09,M,B,52,52
19183,2017-07-09,M,B,47,47
19184,2017-07-09,M,B,26,27
19185,2017-07-09,M,B,51,52
19186,2017-07-09,M,B,21,22
19187,2017-07-09,M,B,37,37
19188,2017-07-09,M,W,27,28
19189,2017-07-09,M,B,21,21
19190,2017-07-09,M,W,38,39
19191,2017-07-09,M,B,26,26
19192,2017-07-09,M,W,27,27
19193,2017-07-09,M,B,44,45
19194,2017-07-09,M,W,38,38
19195,2017-07-09,M,W,35,36
19196,2017-07-09,M,B,34,35
19197,2017-07-09,M,W,53,53
19198,2017-07-09,M,B,37,37
19199,2017-07-09,M,B,31,31
19200,2017-07-09,M,B,19,19
19201,2017-07-09,M,W,46,46
19202,2017-07-09,M,B,31,32
19203,2017-07-09,M,B,27,28
19204,2017-07-09,M,B,47,47
19205,2017-07-09,M,W,39,39
19206,2017-07-09,M,B,53,53
19207,2017-07-09,M,B,23,23
19208,2017-07-09,M,B,36,36
19209,2017-07-09,M,H,43,43
19210,2017-07-09,M,W,36,36
19211,2017-07-09,M,W,27,27
19212,2017-07-09,M,W,27,27
19213,2017-07-09,M,B,33,33
19214,2017-07-09,M,B,24,24
19215,2017-07-09,M,B,18,19
19216,2017-07-09,M,W,38,38
19217,2017-07-09,M,B,40,41
19218,2017-07-09,M,W,28,28
19219,2017-07-09,M,B,21,21
19220,2017-07-09,M,W,46,46
19221,2017-07-09,M,B,31,31
19222,2017-07-09,M,W,30,30
19223,2017-07-09,M,W,24,24
19224,2017-07-09,M,B,27,27
19225,2017-07-09,M,W,41,41
19226,2017-07-09,M,W,38,39
19227,2017-07-09,M,W,37,37
19228,2017-07-09,M,B,51,51
19229,2017-07-09,M,W,26,26
19230,2017-07-09,M,W,52,52
19231,2017-07-09,M,W,57,57
19232,2017-07-09,M,B,35,36
19233,2017-07-09,M,B,26,26
19234,2017-07-09,M,W,32,32
19235,2017-07-09,M,W,32,32
19236,2017-07-09,M,B,52,53
19237,2017-07-09,M,B,30,30
19238,2017-07-09,M,W,35,35
19239,2017-07-09,M,W,44,45
19240,2017-07-09,M,W,20,22
19241,2017-07-09,M,W,48,50
19242,2017-07-09,M,B,29,31
19243,2017-07-09,M,B,37,38
19244,2017-07-09,M,B,24,26
19245,2017-07-09,M,B,48,49
19246,2017-07-09,M,W,30,31
19247,2017-07-09,M,W,32,34
19248,2017-07-09,M,B,25,26
19249,2017-07-09,M,W,30,31
19250,2017-07-09,M,B,23,24
19251,2017-07-09,M,B,35,36
19252,2017-07-09,M,W,28,29
19253,2017-07-09,M,B,24,25
19254,2017-07-09,M,W,45,46
19255,2017-07-09,M,W,28,29
19256,2017-07-09,M,B,28,29
19257,2017-07-09,M,W,37,38
19258,2017-07-09,M,B,27,28
19259,2017-07-09,M,B,31,32
19260,2017-07-09,M,W,24,25
19261,2017-07-09,M,W,33,33
19262,2017-07-09,M,B,56,56
19263,2017-07-09,M,B,26,27
19264,2017-07-09,M,B,43,43
19265,2017-07-09,M,W,27,28
19266,2017-07-09,M,B,24,25
19267,2017-07-09,M,W,29,30
19268,2017-07-09,M,B,41,41
19269,2017-07-09,M,B,20,21
19270,2017-07-09,M,B,49,50
19271,2017-07-09,M,B,32,33
19272,2017-07-09,M,B,27,28
19273,2017-07-09,M,B,56,56
19274,2017-07-09,M,B,27,28
19275,2017-07-09,M,B,24,25
19276,2017-07-09,M,B,24,25
19277,2017-07-09,M,B,23,24
19278,2017-07-09,M,B,27,28
19279,2017-07-09,M,B,21,21
19280,2017-07-09,M,W,21,21
19281,2017-07-09,M,B,23,23
19282,2017-07-09,M,B,22,22
19283,2017-07-09,M,B,30,31
19284,2017-07-09,M,B,20,20
19285,2017-07-09,M,B,22,23
19286,2017-07-09,M,B,20,20
19287,2017-07-09,M,B,19,19
19288,2017-07-09,M,B,25,25
19289,2017-07-09,M,W,24,24
19290,2017-07-09,M,B,23,24
19291,2017-07-09,M,B,21,21
19292,2017-07-09,M,B,21,22
19293,2017-07-09,M,B,39,39
19294,2017-07-09,M,W,33,34
19295,2017-07-09,M,B,23,24
19296,2017-07-09,M,B,24,24
19297,2017-07-09,M,B,33,34
19298,2017-07-09,M,B,24,24
19299,2017-07-09,M,B,26,26
19300,2017-07-09,M,W,55,55
19301,2017-07-09,M,B,24,24
19302,2017-07-09,M,W,22,22
19303,2017-07-09,M,B,22,22
19304,2017-07-09,M,B,23,23
19305,2017-07-09,M,W,22,22
19306,2017-07-09,M,W,28,28
19307,2017-07-09,M,B,20,21
19308,2017-07-09,M,B,25,25
19309,2017-07-09,M,B,16,17
19310,2017-07-09,M,B,16,16
19311,2017-07-09,M,B,15,16
19312,2017-07-09,M,B,16,17
19313,2017-07-09,M,B,16,17
19314,2017-07-09,M,B,16,16
19315,2017-07-09,M,B,17,17
19316,2017-07-09,M,B,16,16
19317,2017-07-09,M,B,15,15
19318,2017-07-09,M,B,15,16
19319,2017-07-09,M,B,16,16
19320,2017-07-09,M,B,17,17
19321,2017-07-09,M,B,16,16
19322,2017-07-09,M,B,15,15
19323,2017-07-09,M,A,17,17
19324,2017-07-09,M,B,17,17
19325,2017-07-09,M,W,17,17
19326,2017-07-09,M,W,16,16
19327,2017-07-09,M,B,17,17
19328,2017-07-09,M,W,51,54
19329,2017-07-09,M,W,45,46
19330,2017-07-09,M,B,57,58
19331,2017-07-09,M,B,52,53
19332,2017-07-09,M,B,34,35
19333,2017-07-09,M,W,39,40
19334,2017-07-09,M,B,18,19
19335,2017-07-09,M,B,23,23
19336,2017-07-09,M,W,30,31
19337,2017-07-09,M,B,64,65
19338,2017-07-09,M,B,20,20
19339,2017-07-09,M,W,46,47
19340,2017-07-09,M,B,26,27
19341,2017-07-09,M,B,19,20
19342,2017-07-09,M,B,36,36
19343,2017-07-09,M,W,21,22
19344,2017-07-09,M,B,27,27
19345,2017-07-09,M,B,19,19
19346,2017-07-09,M,W,42,42
19347,2017-07-09,M,B,43,44
19348,2017-07-09,M,B,27,27
19349,2017-07-09,M,B,39,39
19350,2017-07-09,M,B,52,53
19351,2017-07-09,M,B,33,33
19352,2017-07-09,M,B,56,56
19353,2017-07-09,M,B,32,33
19354,2017-07-09,M,B,31,31
19355,2017-07-09,M,B,19,20
19356,2017-07-09,M,B,25,25
19357,2017-07-09,M,B,26,26
19358,2017-07-09,M,B,49,49
19359,2017-07-09,M,W,31,31
19360,2017-07-09,M,W,18,19
19361,2017-07-09,M,B,29,29
19362,2017-07-09,M,W,36,37
19363,2017-07-09,M,W,38,38
19364,2017-07-09,M,W,24,24
19365,2017-07-09,M,B,37,37
19366,2017-07-09,M,W,32,32
19367,2017-07-09,M,B,40,40
19368,2017-07-09,M,W,34,34
19369,2017-07-09,M,B,25,25
19370,2017-07-09,M,B,38,38
19371,2017-07-09,M,B,24,24
19372,2017-07-09,M,B,35,36
19373,2017-07-09,M,B,58,58
19374,2017-07-09,M,W,57,57
19375,2017-07-09,M,W,24,24
19376,2017-07-09,M,B,24,24
19377,2017-07-09,M,W,25,25
19378,2017-07-09,M,B,25,25
19379,2017-07-09,M,B,46,46
19380,2017-07-09,M,W,61,61
19381,2017-07-09,M,B,19,19
19382,2017-07-09,M,B,56,56
19383,2017-07-09,M,B,28,28
19384,2017-07-09,M,B,24,24
19385,2017-07-09,M,W,22,22
19386,2017-07-09,M,B,51,51
19387,2017-07-09,M,B,40,40
19388,2017-07-09,M,B,36,36
19389,2017-07-09,M,W,23,23
19390,2017-07-09,M,W,39,39
19391,2017-07-09,M,W,22,22
19392,2017-07-09,M,W,34,34
19393,2017-07-09,M,B,23,23
19394,2017-07-09,M,W,20,20
19395,2017-07-09,M,B,48,48
19396,2017-07-09,M,B,20,20
19397,2017-07-09,M,B,55,55
19398,2017-07-09,M,W,27,27
19399,2017-07-09,M,W,34,34
19400,2017-07-09,M,B,19,19
19401,2017-07-09,M,B,52,52
19402,2017-07-09,M,W,31,31
19403,2017-07-09,M,W,49,49
19404,2017-07-09,M,B,23,23
19405,2017-07-09,M,B,54,54
19406,2017-07-09,M,B,41,41
19407,2017-07-09,M,B,27,27
19408,2017-07-09,M,W,53,53
19409,2017-07-09,M,W,40,40
19410,2017-07-09,M,B,26,26
19411,2017-07-09,M,B,51,51
19412,2017-07-09,M,W,56,56
19413,2017-07-09,M,W,61,61
19414,2017-07-09,M,W,40,40
19415,2017-07-09,M,B,26,26
19416,2017-07-09,M,B,43,43
19417,2017-07-09,M,W,47,47
19418,2017-07-09,M,W,58,58
19419,2017-07-09,M,B,37,37
19420,2017-07-09,M,B,27,29
19421,2017-07-09,M,B,53,54
19422,2017-07-09,M,W,34,36
19423,2017-07-09,M,W,64,65
19424,2017-07-09,M,B,29,30
19425,2017-07-09,M,W,48,49
19426,2017-07-09,M,A,30,31
19427,2017-07-09,M,B,32,33
19428,2017-07-09,M,W,23,24
19429,2017-07-09,M,B,37,38
19430,2017-07-09,M,W,51,51
19431,2017-07-09,M,W,29,30
19432,2017-07-09,M,B,24,25
19433,2017-07-09,M,B,51,52
19434,2017-07-09,M,B,19,19
19435,2017-07-09,M,B,26,27
19436,2017-07-09,M,W,51,51
19437,2017-07-09,M,W,27,28
19438,2017-07-09,M,W,31,31
19439,2017-07-09,M,W,55,55
19440,2017-07-09,M,W,24,25
19441,2017-07-09,M,W,60,61
19442,2017-07-09,M,W,24,25
19443,2017-07-09,M,W,60,61
19444,2017-07-09,M,W,34,35
19445,2017-07-09,M,B,23,23
19446,2017-07-09,M,W,46,47
19447,2017-07-09,M,B,23,23
19448,2017-07-09,M,B,35,35
19449,2017-07-09,M,W,24,25
19450,2017-07-09,M,B,35,35
19451,2017-07-09,M,W,46,47
19452,2017-07-09,M,B,27,27
19453,2017-07-09,M,B,59,60
19454,2017-07-09,M,B,32,33
19455,2017-07-09,M,B,36,36
19456,2017-07-09,M,W,33,34
19457,2017-07-09,M,B,30,30
19458,2017-07-09,M,B,60,60
19459,2017-07-09,M,B,42,42
19460,2017-07-09,M,W,51,51
19461,2017-07-09,M,B,22,22
19462,2017-07-09,M,B,27,27
19463,2017-07-09,M,W,42,43
19464,2017-07-09,M,B,22,22
19465,2017-07-09,M,B,28,28
19466,2017-07-09,M,W,49,50
19467,2017-07-09,M,B,21,22
19468,2017-07-09,M,B,41,41
19469,2017-07-09,M,W,29,29
19470,2017-07-09,M,B,49,49
19471,2017-07-09,M,W,36,37
19472,2017-07-09,M,W,29,29
19473,2017-07-09,M,B,54,54
19474,2017-07-09,M,W,52,52
19475,2017-07-09,M,W,51,51
19476,2017-07-09,M,W,28,29
19477,2017-07-09,M,W,41,41
19478,2017-07-09,M,W,30,30
19479,2017-07-09,M,W,19,19
19480,2017-07-09,M,B,25,25
19481,2017-07-09,M,B,21,22
19482,2017-07-09,M,W,28,28
19483,2017-07-09,M,W,74,74
19484,2017-07-09,M,W,27,27
19485,2017-07-09,M,B,21,22
19486,2017-07-09,M,B,24,24
19487,2017-07-09,M,W,38,38
19488,2017-07-09,M,B,26,26
19489,2017-07-09,M,W,51,51
19490,2017-07-09,M,B,25,25
19491,2017-07-09,M,W,26,26
19492,2017-07-09,M,W,47,47
19493,2017-07-09,M,B,30,30
19494,2017-07-09,M,x,29,29
19495,2017-07-09,M,B,28,28
19496,2017-07-09,M,W,34,34
19497,2017-07-09,M,W,52,52
19498,2017-07-09,M,W,28,28
19499,2017-07-09,M,W,49,49
19500,2017-07-09,M,W,27,27
19501,2017-07-09,M,W,27,27
19502,2017-07-09,M,W,28,28
19503,2017-07-09,M,B,20,20
19504,2017-07-09,M,W,55,55
19505,2017-07-09,M,W,34,34
19506,2017-07-09,M,B,28,28
19507,2017-07-09,M,B,42,42
19508,2017-07-09,M,B,20,20
19509,2017-07-09,M,B,23,23
19510,2017-07-09,M,B,41,41
19511,2017-07-09,M,B,26,26
19512,2017-07-09,M,B,57,57
19513,2017-07-09,M,W,43,43
19514,2017-07-09,M,B,52,54
19515,2017-07-09,M,W,51,53
19516,2017-07-09,M,B,32,33
19517,2017-07-09,M,B,24,25
19518,2017-07-09,M,W,47,48
19519,2017-07-09,M,B,45,46
19520,2017-07-09,M,W,30,31
19521,2017-07-09,M,W,20,21
19522,2017-07-09,M,B,28,29
19523,2017-07-09,M,W,45,46
19524,2017-07-09,M,W,48,49
19525,2017-07-09,M,x,47,48
19526,2017-07-09,M,W,60,61
19527,2017-07-09,M,W,25,26
19528,2017-07-09,M,B,25,25
19529,2017-07-09,M,B,22,23
19530,2017-07-09,M,B,28,28
19531,2017-07-09,M,W,33,33
19532,2017-07-09,M,W,58,58
19533,2017-07-09,M,B,37,37
19534,2017-07-09,M,W,53,54
19535,2017-07-09,M,W,24,24
19536,2017-07-09,M,W,62,63
19537,2017-07-09,M,B,46,46
19538,2017-07-09,M,B,30,30
19539,2017-07-09,M,W,22,22
19540,2017-07-09,M,B,31,31
19541,2017-07-09,M,B,23,23
19542,2017-07-09,M,B,23,23
19543,2017-07-09,M,B,23,23
19544,2017-07-09,M,W,23,23
19545,2017-07-09,M,B,43,43
19546,2017-07-09,M,W,30,30
19547,2017-07-09,M,B,19,19
19548,2017-07-09,M,B,26,26
19549,2017-07-09,M,W,34,34
19550,2017-07-09,M,B,25,25
19551,2017-07-09,M,W,46,46
19552,2017-07-09,M,W,40,40
19553,2017-07-09,M,W,58,58
19554,2017-07-09,M,W,34,34
19555,2017-07-09,M,W,56,56
19556,2017-07-09,M,W,50,50
19557,2017-07-09,M,W,27,27
19558,2017-07-09,M,W,47,47
19559,2017-07-09,M,W,33,34
19560,2017-07-09,M,W,23,23
19561,2017-07-09,M,B,23,23
19562,2017-07-09,M,W,37,37
19563,2017-07-09,M,B,18,18
19564,2017-07-09,M,W,35,35
19565,2017-07-09,M,B,42,42
19566,2017-07-09,M,B,71,71
19567,2017-07-09,M,B,24,24
19568,2017-07-09,M,B,34,34
19569,2017-07-09,M,W,29,29
19570,2017-07-09,M,W,31,31
19571,2017-07-09,M,B,22,22
19572,2017-07-09,M,B,36,36
19573,2017-07-09,M,W,32,32
19574,2017-07-09,M,W,30,30
19575,2017-07-09,M,W,31,31
19576,2017-07-09,M,W,41,41
19577,2017-07-09,M,B,43,43
19578,2017-07-09,M,W,31,31
19579,2017-07-09,M,B,28,30
19580,2017-07-09,M,W,36,38
19581,2017-07-09,M,B,19,20
19582,2017-07-09,M,W,46,47
19583,2017-07-09,M,B,30,31
19584,2017-07-09,M,B,22,23
19585,2017-07-09,M,B,25,26
19586,2017-07-09,M,B,57,58
19587,2017-07-09,M,B,33,34
19588,2017-07-09,M,B,20,20
19589,2017-07-09,M,B,29,30
19590,2017-07-09,M,W,39,40
19591,2017-07-09,M,W,49,50
19592,2017-07-09,M,W,25,26
19593,2017-07-09,M,B,20,20
19594,2017-07-09,M,W,45,46
19595,2017-07-09,M,B,24,24
19596,2017-07-09,M,B,23,24
19597,2017-07-09,M,W,32,32
19598,2017-07-09,M,W,35,36
19599,2017-07-09,M,B,32,32
19600,2017-07-09,M,B,19,19
19601,2017-07-09,M,B,22,22
19602,2017-07-09,M,B,20,20
19603,2017-07-09,M,W,33,34
19604,2017-07-09,M,B,33,33
19605,2017-07-09,M,B,58,58
19606,2017-07-09,M,B,26,26
19607,2017-07-09,M,B,23,24
19608,2017-07-09,M,B,26,26
19609,2017-07-09,M,W,24,24
19610,2017-07-09,M,B,25,25
19611,2017-07-09,M,W,39,39
19612,2017-07-09,M,W,30,31
19613,2017-07-09,M,B,21,21
19614,2017-07-09,M,B,19,20
19615,2017-07-09,M,W,29,29
19616,2017-07-09,M,W,19,19
19617,2017-07-09,M,B,29,29
19618,2017-07-09,M,B,20,20
19619,2017-07-09,M,B,48,48
19620,2017-07-09,M,B,26,26
19621,2017-07-09,M,W,38,38
19622,2017-07-09,M,B,36,36
19623,2017-07-09,M,B,26,26
19624,2017-07-09,M,B,28,28
19625,2017-07-09,M,B,58,58
19626,2017-07-09,M,B,43,43
19627,2017-07-09,M,B,29,30
19628,2017-07-09,M,B,45,45
19629,2017-07-09,M,W,51,51
19630,2017-07-09,M,B,46,46
19631,2017-07-09,M,W,26,26
19632,2017-07-09,M,H,19,19
19633,2017-07-09,M,B,69,69
19634,2017-07-09,M,B,56,57
19635,2017-07-09,M,B,20,20
19636,2017-07-09,M,B,39,39
19637,2017-07-09,M,W,63,63
19638,2017-07-09,M,B,35,35
19639,2017-07-09,M,B,56,56
19640,2017-07-09,M,B,21,21
19641,2017-07-09,M,W,41,41
19642,2017-07-09,M,B,27,27
19643,2017-07-09,M,W,29,29
19644,2017-07-09,M,W,38,38
19645,2017-07-09,M,B,19,19
19646,2017-07-09,M,B,31,31
19647,2017-07-09,M,W,55,55
19648,2017-07-09,M,B,69,69
19649,2017-07-09,M,W,71,71
19650,2017-07-09,M,B,35,36
19651,2017-07-09,M,B,25,25
19652,2017-07-09,M,W,49,49
19653,2017-07-09,M,B,23,23
19654,2017-07-09,M,W,38,38
19655,2017-07-09,M,B,41,41
19656,2017-07-09,M,W,41,41
19657,2017-07-09,M,W,34,34
19658,2017-07-09,M,A,36,36
19659,2017-07-09,M,B,19,19
19660,2017-07-09,M,W,22,22
19661,2017-07-09,M,W,25,25
19662,2017-07-09,M,B,24,24
19663,2017-07-09,M,W,52,52
19664,2017-07-09,M,W,41,41
19665,2017-07-09,M,A,27,27
19666,2017-07-09,M,W,50,50
19667,2017-07-09,M,W,25,25
19668,2017-07-09,M,B,28,28
19669,2017-07-09,M,B,30,30
19670,2017-07-09,M,B,39,39
19671,2017-07-09,M,W,59,65
19672,2017-07-09,M,W,31,32
19673,2017-07-09,M,B,21,22
19674,2017-07-09,M,B,40,41
19675,2017-07-09,M,B,40,41
19676,2017-07-09,M,B,22,23
19677,2017-07-09,M,B,34,35
19678,2017-07-09,M,W,23,24
19679,2017-07-09,M,B,24,25
19680,2017-07-09,M,B,20,21
19681,2017-07-09,M,B,21,22
19682,2017-07-09,M,B,28,29
19683,2017-07-09,M,W,56,57
19684,2017-07-09,M,W,25,26
19685,2017-07-09,M,B,24,25
19686,2017-07-09,M,B,25,25
19687,2017-07-09,M,W,24,25
19688,2017-07-09,M,B,25,26
19689,2017-07-09,M,W,51,52
19690,2017-07-09,M,B,54,55
19691,2017-07-09,M,B,27,27
19692,2017-07-09,M,B,19,19
19693,2017-07-09,M,B,30,31
19694,2017-07-09,M,W,34,34
19695,2017-07-09,M,B,26,26
19696,2017-07-09,M,B,62,62
19697,2017-07-09,M,W,30,30
19698,2017-07-09,M,W,53,53
19699,2017-07-09,M,W,29,29
19700,2017-07-09,M,H,20,20
19701,2017-07-09,M,B,20,20
19702,2017-07-09,M,W,35,35
19703,2017-07-09,M,W,43,43
19704,2017-07-09,M,B,28,28
19705,2017-07-09,M,W,49,49
19706,2017-07-09,M,B,44,45
19707,2017-07-09,M,B,20,20
19708,2017-07-09,M,B,49,49
19709,2017-07-09,M,B,26,27
19710,2017-07-09,M,B,23,23
19711,2017-07-09,M,B,32,32
19712,2017-07-09,M,B,34,35
19713,2017-07-09,M,W,36,36
19714,2017-07-09,M,B,25,25
19715,2017-07-09,M,B,45,45
19716,2017-07-09,M,B,26,26
19717,2017-07-09,M,B,31,31
19718,2017-07-09,M,B,29,29
19719,2017-07-09,M,W,33,34
19720,2017-07-09,M,W,32,32
19721,2017-07-09,M,I,50,51
19722,2017-07-09,M,B,21,22
19723,2017-07-09,M,B,20,20
19724,2017-07-09,M,B,26,26
19725,2017-07-09,M,W,30,30
19726,2017-07-09,M,W,36,36
19727,2017-07-09,M,W,31,31
19728,2017-07-09,M,B,58,58
19729,2017-07-09,M,W,37,37
19730,2017-07-09,M,W,44,44
19731,2017-07-09,M,W,34,34
19732,2017-07-09,M,W,35,35
19733,2017-07-09,M,B,36,36
19734,2017-07-09,M,B,28,28
19735,2017-07-09,M,B,37,37
19736,2017-07-09,M,x,35,35
19737,2017-07-09,M,W,49,49
19738,2017-07-09,M,W,59,59
19739,2017-07-09,M,B,29,29
19740,2017-07-09,M,W,43,43
19741,2017-07-09,M,W,38,38
19742,2017-07-09,M,W,39,39
19743,2017-07-09,M,W,56,56
19744,2017-07-09,M,W,33,33
19745,2017-07-09,M,B,63,63
19746,2017-07-09,M,B,42,42
19747,2017-07-09,M,W,36,36
19748,2017-07-09,M,W,24,24
19749,2017-07-09,M,B,26,26
19750,2017-07-09,M,W,37,37
19751,2017-07-09,M,W,23,23
19752,2017-07-09,M,W,29,29
19753,2017-07-09,M,B,24,24
19754,2017-07-09,M,W,22,23
19755,2017-07-09,M,B,28,28
19756,2017-07-09,M,B,63,63
19757,2017-07-09,M,B,20,20
19758,2017-07-09,M,B,27,27
19759,2017-07-09,M,W,33,33
19760,2017-07-09,M,W,31,31
19761,2017-07-09,M,B,47,47
19762,2017-07-09,M,W,37,37
19763,2017-07-09,M,B,20,20
19764,2017-07-09,M,B,30,30
19765,2017-07-09,M,B,35,35
19766,2017-07-09,M,B,22,34
19767,2017-07-09,M,B,43,45
19768,2017-07-09,M,B,31,33
19769,2017-07-09,M,B,42,44
19770,2017-07-09,M,B,18,19
19771,2017-07-09,M,B,34,35
19772,2017-07-09,M,B,24,25
19773,2017-07-09,M,W,36,37
19774,2017-07-09,M,B,45,46
19775,2017-07-09,M,W,18,19
19776,2017-07-09,M,B,22,23
19777,2017-07-09,M,B,21,22
19778,2017-07-09,M,B,38,39
19779,2017-07-09,M,W,37,38
19780,2017-07-09,M,B,20,21
19781,2017-07-09,M,B,32,33
19782,2017-07-09,M,W,25,26
19783,2017-07-09,M,B,25,25
19784,2017-07-09,M,B,25,26
19785,2017-07-09,M,B,21,21
19786,2017-07-09,M,B,40,41
19787,2017-07-09,M,B,28,29
19788,2017-07-09,M,B,37,37
19789,2017-07-09,M,B,26,27
19790,2017-07-09,M,B,49,49
19791,2017-07-09,M,B,22,23
19792,2017-07-09,M,B,30,30
19793,2017-07-09,M,W,24,24
19794,2017-07-09,M,B,20,20
19795,2017-07-09,M,W,32,32
19796,2017-07-09,M,B,29,29
19797,2017-07-09,M,B,31,31
19798,2017-07-09,M,B,22,22
19799,2017-07-09,M,B,40,40
19800,2017-07-09,M,B,29,29
19801,2017-07-09,M,B,45,45
19802,2017-07-09,M,B,24,24
19803,2017-07-09,M,W,44,44
19804,2017-07-09,M,B,25,25
19805,2017-07-09,M,W,39,39
19806,2017-07-09,M,W,35,35
19807,2017-07-09,M,B,36,36
19808,2017-07-09,M,B,34,34
19809,2017-07-09,M,B,24,25
19810,2017-07-09,M,B,24,25
19811,2017-07-09,M,W,59,59
19812,2017-07-09,M,W,52,53
19813,2017-07-09,M,B,19,19
19814,2017-07-09,M,B,53,53
19815,2017-07-09,M,B,56,57
19816,2017-07-09,M,W,29,30
19817,2017-07-09,M,W,23,23
19818,2017-07-09,M,B,36,36
19819,2017-07-09,M,B,35,35
19820,2017-07-09,M,W,36,36
19821,2017-07-09,M,W,27,28
19822,2017-07-09,M,B,26,26
19823,2017-07-09,M,B,26,26
19824,2017-07-09,M,W,31,31
19825,2017-07-09,M,B,22,23
19826,2017-07-09,M,W,40,40
19827,2017-07-09,M,B,39,39
19828,2017-07-09,M,W,27,27
19829,2017-07-09,M,B,38,38
19830,2017-07-09,M,W,31,31
19831,2017-07-09,M,B,36,37
19832,2017-07-09,M,B,25,25
19833,2017-07-09,M,W,35,35
19834,2017-07-09,M,B,27,27
19835,2017-07-09,M,x,26,26
19836,2017-07-09,M,W,46,46
19837,2017-07-09,M,W,46,46
19838,2017-07-09,M,W,42,42
19839,2017-07-09,M,H,40,40
19840,2017-07-09,M,B,22,22
19841,2017-07-09,M,B,31,31
19842,2017-07-09,M,W,44,44
19843,2017-07-09,M,W,50,50
19844,2017-07-09,M,B,22,22
19845,2017-07-09,M,W,32,32
19846,2017-07-09,M,B,60,60
19847,2017-07-09,M,B,57,57
19848,2017-07-09,M,B,43,43
19849,2017-07-09,M,W,29,29
19850,2017-07-09,M,B,22,22
19851,2017-07-09,M,B,25,26
19852,2017-07-09,M,B,53,53
19853,2017-07-09,M,B,22,22
19854,2017-07-09,M,W,18,18
19855,2017-07-09,M,B,55,55
19856,2017-07-09,M,B,22,23
19857,2017-07-09,M,W,35,36
19858,2017-07-09,M,B,18,20
19859,2017-07-09,M,W,22,24
19860,2017-07-09,M,B,20,21
19861,2017-07-09,M,B,40,41
19862,2017-07-09,M,B,19,20
19863,2017-07-09,M,W,48,49
19864,2017-07-09,M,B,36,37
19865,2017-07-09,M,B,29,30
19866,2017-07-09,M,B,33,34
19867,2017-07-09,M,W,29,30
19868,2017-07-09,M,W,38,38
19869,2017-07-09,M,B,29,30
19870,2017-07-09,M,B,32,33
19871,2017-07-09,M,B,53,54
19872,2017-07-09,M,W,38,39
19873,2017-07-09,M,W,37,37
19874,2017-07-09,M,B,20,21
19875,2017-07-09,M,B,44,45
19876,2017-07-09,M,U,22,23
19877,2017-07-09,M,B,26,26
19878,2017-07-09,M,W,51,52
19879,2017-07-09,M,B,17,18
19880,2017-07-09,M,B,57,58
19881,2017-07-09,M,W,29,29
19882,2017-07-09,M,B,26,26
